...1,BIB,Nombre,Tiempo Oficial,Tiempo Chip,Paso por Km,Velocidad Media,Split 5k,Split 10k,Split 15k,Split 20k
3679,11016,CARLA MONTSERRAT RAMÍREZ PONCE,02:55:42,02:22:20,06:43 /km,8.894 km/h,00:34:22,01:07:36,01:41:55,02:15:36
3680,14790,NANCY GONZÁLEZ AMADOR,02:39:29,02:22:20,06:43 /km,8.893 km/h,00:30:43,01:03:54,01:40:46,02:15:36
3681,10771,PAOLA CASTELAR OVALLE,03:13:45,02:22:21,06:43 /km,8.893 km/h,00:33:51,01:06:56,01:41:08,02:15:11
3682,22527,SOFÍA DÍAZ RODRÍGUEZ,03:10:56,02:22:21,06:43 /km,8.893 km/h,00:31:22,01:05:13,01:41:13,02:15:31
3683,26195,MARÍA NELLY AGUILA TAPIA,02:54:09,02:22:22,06:43 /km,8.892 km/h,00:32:02,01:05:17,01:42:42,02:15:11
3684,17696,MALENI BRISENO ORTEGA,02:59:10,02:22:22,06:43 /km,8.891 km/h,00:31:43,01:05:34,01:39:27,02:13:34
3685,2514,DANIELA CASTANEDA CACHO,03:15:56,02:22:23,06:43 /km,8.891 km/h,00:31:22,01:04:13,01:39:25,02:14:29
3686,18617,SANDRA IRAIS LÓPEZ SANDOVAL,02:45:10,02:22:23,06:43 /km,8.891 km/h,00:31:59,01:05:41,01:41:59,02:15:18
3687,16808,GINA SILVA CUEVAS,03:00:40,02:22:23,06:43 /km,8.890 km/h,00:33:22,01:07:26,01:42:34,02:15:50
3688,13814,GABRIELA JUÁREZ HERNÁNDEZ,02:58:15,02:22:24,06:43 /km,8.889 km/h,00:32:24,01:05:25,01:40:25,02:15:16
3689,15819,AVRYL BECERRIL GUTIERREZ,03:12:21,02:22:26,06:43 /km,8.887 km/h,00:33:50,01:05:53,01:41:45,02:14:54
3690,18317,MARTHA SOFIA VERGARA JUAREZ,02:35:55,02:22:26,06:43 /km,8.887 km/h,00:31:23,01:05:29,01:41:31,02:15:31
3691,15075,ANA PAULA BELLO CANTO,02:35:55,02:22:27,06:43 /km,8.887 km/h,00:31:24,01:05:29,01:41:31,02:15:32
3692,13791,JOSSELINE MUNOZ SOLIS,03:00:26,02:22:27,06:43 /km,8.886 km/h,00:35:03,01:08:10,01:42:01,02:15:40
3693,11620,ANA FLORES GARCIA,02:58:12,02:22:27,06:43 /km,8.886 km/h,00:33:04,01:06:40,01:40:58,02:15:12
3694,21998,LAURA NELLI VELAZQUEZ LOPEZ,03:11:31,02:22:28,06:43 /km,8.886 km/h,00:33:13,01:06:08,01:41:39,02:15:21
3695,12358,JIMENA PERALTA AREVALO,03:13:08,02:22:28,06:43 /km,8.885 km/h,00:35:33,01:09:37,01:43:17,02:15:57
3696,26074,JENNIFER SOBEL X,02:53:38,02:22:28,06:43 /km,8.885 km/h,00:31:56,01:04:57,01:39:59,02:15:06
3697,27035,KARLA IVETH VALERIO CERVANTES,02:53:39,02:22:29,06:43 /km,8.885 km/h,00:30:25,01:03:31,01:39:11,02:15:04
3698,830,ADRIANA ESTEFANIA SANCHEZ RODRIGUEZ,02:53:12,02:22:29,06:43 /km,8.883 km/h,00:31:51,01:05:56,01:42:12,02:15:33
3699,29304,ADALILIA FLORA PEREYRA,02:59:00,02:22:29,06:43 /km,8.883 km/h,00:33:50,01:08:14,01:42:36,02:15:44
3700,8489,MARISOL CUEVAS GARCÍA,02:53:37,02:22:29,06:43 /km,8.883 km/h,00:29:43,01:02:43,01:41:46,02:15:26
3701,18287,ISABEL SALAZAR COUTTOLENC,03:14:38,02:22:30,06:43 /km,8.882 km/h,00:32:14,01:05:25,01:39:57,02:15:40
3702,13508,DIANA MARISOL MEDINA BRAVO,02:53:20,02:22:31,06:43 /km,8.882 km/h,00:33:42,01:07:56,01:43:25,02:15:48
3703,8514,GABRIELA VALDIVIA CRUZ,02:59:21,02:22:31,06:43 /km,8.882 km/h,00:33:28,01:07:49,01:42:38,02:15:54
3704,14207,ELIZABETH INARRITU MERCADO,03:11:34,02:22:31,06:43 /km,8.881 km/h,00:32:32,01:03:29,01:36:09,02:14:41
3705,29066,MARIA JOSE HERNANDEZ COLE,03:12:18,02:22:31,06:43 /km,8.881 km/h,00:35:43,01:09:48,01:44:03,02:16:04
3706,1780,MONTSERRAT ALVAREZ NEGRETE,03:09:20,02:22:32,06:43 /km,8.881 km/h,00:31:02,01:04:23,01:39:56,02:15:13
3707,28093,REGINA FIDALGO DE LEON,03:13:37,02:22:32,06:43 /km,8.880 km/h,00:33:32,01:06:40,01:43:05,02:16:15
3708,10451,JESSICA HERNANDEZ GODINEZ,02:43:13,02:22:32,06:43 /km,8.880 km/h,00:33:03,01:05:41,01:41:13,02:16:00
3709,14050,DANIELA RIVERA ALVAREZ MORPHY,03:11:40,02:22:33,06:43 /km,8.879 km/h,00:33:05,01:06:45,01:41:45,02:15:29
3710,22131,LIALY ANGELLA CANO DIAZ,02:38:14,02:22:34,06:43 /km,8.878 km/h,00:37:29,01:12:15,01:45:20,02:15:53
3711,822,SARAHI PADILLA LOPEZ,02:58:10,02:22:35,06:43 /km,8.878 km/h,00:34:43,01:09:20,01:43:17,02:15:44
3712,22396,FERNANDA QUESADA MENDOZA,03:11:23,02:22:35,06:43 /km,8.878 km/h,00:35:22,01:09:36,01:44:16,02:16:18
3713,22580,MARIA FERNANDA CALDERON HERNANDEZ,02:35:38,02:22:36,06:43 /km,8.877 km/h,00:33:14,01:07:39,01:43:41,02:15:47
3714,2196,SARA DE JESUS GUTIERREZ,02:54:11,02:22:36,06:43 /km,8.877 km/h,00:32:48,01:06:51,01:42:31,02:15:55
3715,13963,MARIANA SECADES VARGAS,03:09:20,02:22:36,06:43 /km,8.876 km/h,00:32:34,01:07:37,01:42:49,02:16:02
3716,18878,MARTHA RODRIGUEZ PEREZ,02:53:58,02:22:36,06:43 /km,8.876 km/h,00:33:08,01:06:59,01:42:16,02:16:20
3717,9575,ALEXIA GOMEZ GONZALES,02:40:37,02:22:36,06:43 /km,8.876 km/h,00:32:02,01:04:47,01:42:52,02:15:55
3718,23979,FERNANDA RAMÍREZ SUÁREZ,02:55:31,02:22:37,06:43 /km,8.876 km/h,00:35:45,01:10:16,01:44:14,02:16:30
3719,8820,LESLY FERNANDA SÁNCHEZ MARTÍNEZ,02:53:33,02:22:37,06:43 /km,8.875 km/h,00:31:57,01:05:19,01:39:51,02:14:51
3720,8430,ANGELA BERRON ARRIAGA,02:59:06,02:22:38,06:43 /km,8.875 km/h,00:31:36,01:04:59,01:39:58,02:15:15
3721,4550,ELBA ESTHER FERNÁNDEZ PALENCIA,02:36:45,02:22:38,06:43 /km,8.874 km/h,00:31:35,01:04:58,01:41:57,02:15:55
3722,19005,BRIDGET TONALLI GONZALEZ MEJIA,03:09:24,02:22:40,06:43 /km,8.873 km/h,00:30:45,01:05:08,01:40:40,02:15:13
3723,328,MICHEL RUEDA MAGANA,03:00:13,02:22:40,06:43 /km,8.872 km/h,00:33:39,01:06:43,01:41:52,02:15:53
3724,5547,ALICIA DEL CARMEN JAIMES PARRA,02:43:41,02:22:41,06:43 /km,8.871 km/h,00:34:35,01:09:36,01:44:31,02:16:43
3725,3734,KENYA MAGALLY ESTRADA ZALDIVAR,03:09:51,02:22:43,06:43 /km,8.870 km/h,00:32:49,01:07:04,01:40:57,02:15:04
3726,19341,NALLELY RECINAS VAZQUEZ,02:55:12,02:22:43,06:43 /km,8.870 km/h,00:33:16,01:05:55,01:40:04,02:15:20
3727,21627,VANESSA BELLO ELENES,02:59:17,02:22:43,06:43 /km,8.869 km/h,00:32:03,01:05:31,01:41:41,02:15:29
3728,8497,NATALIA SANTOS ESPITIA,03:12:19,02:22:45,06:43 /km,8.867 km/h,00:37:35,01:10:27,01:42:42,02:15:34
3729,866,MARIELA SANTOS ESPITIA,03:12:19,02:22:46,06:43 /km,8.867 km/h,00:37:35,01:10:27,01:42:42,02:15:35
3730,16768,FLORENCIA GOMEZ GOMEZ,03:10:03,02:22:46,06:43 /km,8.867 km/h,00:32:59,01:07:03,01:42:38,02:15:53
3731,23584,DAYANA CASANDRA HURTADO SUAREZ,02:35:39,02:22:46,06:43 /km,8.866 km/h,00:33:55,01:08:50,01:43:14,02:15:33
3732,23895,DAYRA MONTSERRAT CERVANTES MERCADO,02:29:33,02:22:47,06:43 /km,8.865 km/h,00:31:52,01:05:28,01:41:00,02:15:42
3733,13009,KAREN ONOFRE ALVISO,02:58:07,02:22:47,06:43 /km,8.865 km/h,00:30:58,01:03:05,01:38:33,02:15:24
3734,25534,XIMENA GARCIA RUIZ,02:53:10,02:22:48,06:43 /km,8.864 km/h,00:31:52,01:04:53,01:39:55,02:15:34
3735,16364,HAYDE HUERTA ARCINIEGA,02:38:24,02:22:48,06:43 /km,8.864 km/h,00:32:16,01:06:08,01:41:51,02:15:51
3736,17109,EMILIA CARRERAS BUITRON,03:05:57,02:22:48,06:43 /km,8.864 km/h,00:32:01,01:03:46,01:37:25,02:16:24
3737,28189,LUCÍA FERNÁNDEZ NAVARRO,02:41:44,02:22:49,06:43 /km,8.864 km/h,00:32:09,01:05:33,01:40:48,02:15:38
3738,6134,MONICA AIMEE ALBINO CRUZ,02:28:58,02:22:50,06:43 /km,8.863 km/h,00:30:25,01:04:11,01:40:37,02:15:30
3739,22952,DULCE CAROLINA MONTOYA HERNÁNDEZ,02:37:37,02:22:50,06:43 /km,8.862 km/h,00:31:17,01:04:27,01:39:54,02:15:13
3740,22959,CAROLINA BRAVO LANZ,02:56:09,02:22:51,06:43 /km,8.862 km/h,00:30:14,01:02:40,01:38:42,02:15:44
3741,10958,MARIA FERNANDA HERNANDEZ LIZARRAGA,03:11:33,02:22:51,06:43 /km,8.862 km/h,00:34:54,01:09:29,01:44:41,02:15:53
3742,7148,CAMILA CALDERON RAMIREZ,02:40:36,02:22:51,06:43 /km,8.861 km/h,00:32:47,01:06:47,01:41:58,02:16:24
3743,3919,ITZEL MARTÍNEZ OMANA,02:53:27,02:22:51,06:43 /km,8.861 km/h,00:31:28,01:06:00,01:41:37,02:15:37
3744,8822,JESSICA BIANCA SIEGER,02:53:25,02:22:52,06:43 /km,8.861 km/h,00:31:31,01:05:35,01:41:20,02:15:39
3745,7344,KARINA MICHELLE OLVERA HERRERA,02:59:56,02:22:52,06:43 /km,8.860 km/h,00:32:27,01:06:23,01:42:35,02:15:56
3746,16139,LUISA FERNANDA MENESES RUBALCAVA,02:35:51,02:22:53,06:43 /km,8.860 km/h,00:33:01,01:07:16,01:42:17,02:15:52
3747,23614,ALEJANDRA JIMENA GARCIA MARTINEZ,03:09:39,02:22:54,06:43 /km,8.858 km/h,00:32:44,01:06:28,01:41:07,02:15:30
3748,18372,JESSICA GARCÍA BELLO,02:54:25,02:22:56,06:43 /km,8.857 km/h,00:31:56,01:06:02,01:41:36,02:15:59
3749,23645,ANDREA DEL REY TOPETE,02:54:08,02:22:56,06:43 /km,8.857 km/h,00:30:55,01:05:40,01:40:58,02:15:21
3750,28377,CINTIA LIZBETH MORENO GARCÍA,03:13:46,02:22:57,06:43 /km,8.856 km/h,00:36:07,01:10:39,01:44:46,02:16:28
3751,17705,MARIANA FLORES SÁNCHEZ,02:34:30,02:22:57,06:43 /km,8.854 km/h,00:31:21,01:06:16,01:42:04,02:16:05
3752,3227,MAYUMI KATAMURA GUTIÉRREZ,03:00:59,02:22:57,06:43 /km,8.854 km/h,00:30:39,01:04:20,01:39:04,02:15:31
3753,22469,PAULINA DONIS IBARRA,02:39:53,02:22:58,06:43 /km,8.853 km/h,00:32:24,01:05:04,01:41:50,02:15:55
3754,27080,ANDREA LOPEZ SANCHEZ,02:35:35,02:23:00,06:46 /km,8.851 km/h,00:29:18,01:00:00,01:41:42,02:16:39
3755,8962,MARIANA GAMBOA RODRIGUEZ,03:09:42,02:23:01,06:46 /km,8.851 km/h,00:31:06,01:04:25,01:39:34,02:16:07
3756,9509,BLANCA JAZMIN PALOMINO TREJO,02:53:21,02:23:01,06:46 /km,8.851 km/h,00:29:04,01:02:35,01:38:35,02:15:36
3757,15511,GRECIA NICOLE ALMANZA MACKINTOY,03:10:48,02:23:01,06:46 /km,8.851 km/h,00:31:51,01:05:47,01:40:39,02:16:14
3758,26813,ANDREA HASSEL BALTIERRA BUENDIA,02:54:22,02:23:03,06:46 /km,8.848 km/h,00:33:33,01:08:07,01:43:22,02:16:15
3759,8238,PAULINA LEON Y VELEZ SERRANO,03:16:04,02:23:03,06:46 /km,8.848 km/h,00:32:55,01:05:22,01:39:31,02:16:18
3760,24408,PAOLA AGUILAR PEREZ,03:10:34,02:23:03,06:46 /km,8.848 km/h,00:38:35,01:14:52,01:46:49,02:16:58
3761,2272,FERNANDA DE LA COLINA BORES,02:55:27,02:23:05,06:46 /km,8.846 km/h,00:34:23,01:08:33,01:42:30,02:16:04
3762,25842,STEFANNIE GONZÁLEZ VÁZQUEZ,02:37:10,02:23:05,06:46 /km,8.846 km/h,00:34:21,01:07:49,01:42:12,02:16:02
3763,17541,ALEJANDRA PEREZ MARIA,02:38:42,02:23:06,06:46 /km,8.846 km/h,00:34:07,01:08:04,01:42:43,02:16:05
3764,7770,CAMILA ORTA CANTU,02:36:17,02:23:07,06:46 /km,8.845 km/h,00:31:59,01:05:37,01:42:14,02:16:16
3765,23671,SARAHI SANCHEZ DOMINGUEZ,03:12:13,02:23:09,06:46 /km,8.843 km/h,00:34:55,01:09:33,01:43:30,02:16:24
3766,16749,ASTRID ZULEYMA FELIX JUAREZ,03:17:11,02:23:09,06:46 /km,8.843 km/h,00:33:46,01:07:31,01:43:02,02:16:18
3767,13320,MIRANDA ECHAVARRI VILLARREAL,02:40:16,02:23:10,06:46 /km,8.842 km/h,00:34:15,01:09:16,01:44:00,02:16:29
3768,18259,DENISE ROSSANA OSCOS AZORIN,03:14:56,02:23:10,06:46 /km,8.841 km/h,00:34:23,01:09:52,01:43:40,02:17:39
3769,12840,NAIVI TERESA MANZANO JIMÉNEZ,03:10:39,02:23:11,06:46 /km,8.841 km/h,00:31:36,01:04:52,01:41:04,02:16:00
3770,17868,XIMENA JIMENEZ POLVO,02:54:07,02:23:11,06:46 /km,8.840 km/h,00:32:25,01:06:13,01:42:15,02:16:11
3771,3130,XIMENA RAMIREZ SANCHEZ,02:35:10,02:23:12,06:46 /km,8.840 km/h,00:30:09,01:02:59,01:38:50,02:15:36
3772,11811,LIZET MARIANA MENDEZ PAREDES,02:53:44,02:23:12,06:46 /km,8.839 km/h,00:28:05,01:00:14,01:40:50,02:17:02
3773,24020,ALMA GABRIELA NIETO SOTO,02:37:20,02:23:13,06:46 /km,8.839 km/h,00:32:25,01:03:59,01:40:20,02:16:05
3774,8933,ANAPAULA ZARATE OZUMBILLA,03:15:44,02:23:13,06:46 /km,8.839 km/h,00:33:59,01:07:37,01:43:46,02:16:49
3775,3901,CAROLINA SOLANO GARCIA,02:56:28,02:23:13,06:46 /km,8.838 km/h,00:32:54,01:06:27,01:41:43,02:16:04
3776,20544,ELIZABETH GALLARDO ITURBE,02:44:44,02:23:13,06:46 /km,8.838 km/h,00:32:19,01:40:28,02:15:58,NA
3777,22894,REBECA CEPEDA FERRARA,03:05:00,02:23:14,06:46 /km,8.838 km/h,00:41:45,01:13:43,01:45:34,02:16:51
3778,18016,ANA PAULA RIVAS ESPINOSA,02:54:23,02:23:14,06:46 /km,8.837 km/h,00:33:12,01:06:55,01:41:45,02:15:57
3779,7875,GABRIELA BARBAN ALBINO,02:59:13,02:23:15,06:46 /km,8.837 km/h,00:32:23,01:05:15,01:40:09,02:15:58
3780,8117,MARIANA MONCADA TORRES,02:54:36,02:23:15,06:46 /km,8.837 km/h,00:31:45,01:04:10,01:38:27,02:15:33
3781,2797,GABRIELA MONSERRAT ROMO TORRES,03:16:33,02:23:15,06:46 /km,8.836 km/h,00:31:35,01:05:22,01:40:34,02:15:44
3782,17215,BRENDA MORALES ROJANO,03:09:58,02:23:16,06:46 /km,8.836 km/h,00:29:52,01:03:05,01:39:47,02:16:06
3783,25288,MONTSERRAT RAMOS LOEZA,02:42:13,02:23:17,06:46 /km,8.834 km/h,00:29:24,01:01:25,01:37:02,02:15:12
3784,26833,MARIA BARBA REYNOSO,03:02:20,02:23:17,06:46 /km,8.834 km/h,00:30:55,01:03:45,01:42:26,02:16:21
3785,29041,DIANA CRISTINA SÁNCHEZ CONTRERAS,02:57:39,02:23:18,06:46 /km,8.834 km/h,00:33:36,01:07:30,01:42:06,02:16:41
3786,28634,GABRIELA CORONEL RODRÍGUEZ,02:56:34,02:23:18,06:46 /km,8.834 km/h,00:34:32,01:08:51,01:43:41,02:16:28
3787,27124,SOFIA GOMEZ SALCEDO,03:01:08,02:23:18,06:46 /km,8.834 km/h,00:33:00,01:07:16,01:42:20,02:15:52
3788,3249,MELISSA MAUL MORALES,03:11:40,02:23:19,06:46 /km,8.833 km/h,00:34:36,01:08:12,01:42:06,02:16:40
3789,29576,VICTORIA ELENA MONTES DE OCA FUENTES,03:10:06,02:23:19,06:46 /km,8.832 km/h,00:33:46,01:06:32,01:41:12,02:16:32
3790,6748,MIRIAM JUDITH ARRIETA GALICIA,02:57:35,02:23:20,06:46 /km,8.832 km/h,00:33:49,01:07:55,01:41:41,02:15:33
3791,10467,VALERIA GUILLEN ARRIGUNAGA,02:38:43,02:23:20,06:46 /km,8.831 km/h,00:33:05,01:06:43,01:43:14,02:16:58
3792,2396,JESSICA ZUNIGA SEGURA,02:29:30,02:23:21,06:46 /km,8.830 km/h,00:30:18,01:03:01,01:38:44,02:16:30
3793,5739,GUADALUPE CITLALI ZAMORA IBARRA,03:12:19,02:23:22,06:46 /km,8.829 km/h,00:31:15,01:03:22,01:39:10,02:16:14
3794,27611,ERIKA CORTES DOMINGUEZ,03:23:25,02:23:23,06:46 /km,8.828 km/h,00:31:54,01:05:13,01:39:09,02:16:22
3795,458,ALEJANDRA HERNANDEZ AGUILAR,02:44:47,02:23:24,06:46 /km,8.827 km/h,00:34:04,01:08:43,01:43:14,02:16:40
3796,5686,GABRIELA VELASCO REYES,03:10:35,02:23:24,06:46 /km,8.827 km/h,00:34:01,01:08:32,01:43:12,02:16:37
3797,21499,SOFÍA ESQUENAZI CHAILLO,02:36:32,02:23:24,06:46 /km,8.827 km/h,00:33:29,01:09:00,01:43:54,02:16:54
3798,15302,KARLA ELIZABETH BRISENO GASCA,02:55:30,02:23:24,06:46 /km,8.827 km/h,00:32:37,01:05:40,01:41:36,02:15:52
3799,21522,ISABELLA VARGAS GOMEZ,02:58:44,02:23:25,06:46 /km,8.826 km/h,00:32:46,01:06:41,01:41:56,02:16:46
3800,12544,LUCIA MENDEZ FABIAN,03:12:24,02:23:25,06:46 /km,8.826 km/h,00:33:21,01:06:10,01:42:02,02:15:51
3801,15845,NICOLE SCHNEEGANS VALLEJO,03:15:31,02:23:25,06:46 /km,8.826 km/h,00:32:46,01:06:23,01:41:57,02:16:26
3802,29749,JAQUELINE CITLALLI SÉPTIMO MARTÍNEZ,03:19:03,02:23:26,06:46 /km,8.825 km/h,00:32:39,01:07:32,01:42:21,02:16:42
3803,11268,DANIELA DÍAZ MARTINEZ,03:19:40,02:23:27,06:46 /km,8.825 km/h,00:33:04,01:07:28,01:43:10,02:16:29
3804,16243,ARANZA MAHLER GARCIA,02:53:53,02:23:28,06:46 /km,8.823 km/h,00:30:38,01:04:42,01:40:08,02:15:42
3805,21717,ZAIRA SORIA MARTINEZ,02:55:09,02:23:29,06:46 /km,8.823 km/h,00:32:09,01:06:12,01:43:09,02:17:05
3806,25271,PAULINA CHAVEZ NUÑEZ,02:54:43,02:23:30,06:46 /km,8.822 km/h,00:32:09,01:04:03,01:45:37,02:16:46
3807,23261,ELIZABETH PLIEGO ROMERO,03:15:41,02:23:31,06:46 /km,8.820 km/h,00:34:52,01:08:11,01:41:06,02:15:52
3808,17269,MARIA JUDITH MOSQUEDA BALDERAS,02:44:03,02:23:31,06:46 /km,8.820 km/h,00:31:06,01:04:57,01:39:58,02:16:24
3809,28235,MARGARA SERNA NAVARRO,02:36:25,02:23:31,06:46 /km,8.820 km/h,00:32:15,01:06:21,01:41:55,02:16:43
3810,13210,FERNANDA LOPEZ GOMEZ,02:38:14,02:23:33,06:46 /km,8.818 km/h,00:32:23,01:06:46,01:42:25,02:16:38
3811,2252,MARÍA MARTÍNEZ ESCOBAR QUIJANO,02:37:17,02:23:33,06:46 /km,8.817 km/h,00:35:07,01:09:32,01:44:02,02:16:49
3812,6415,ANDREA SANCHEZ SOLA,02:41:03,02:23:34,06:46 /km,8.817 km/h,00:32:17,01:04:58,01:42:57,02:17:06
3813,4970,MARÍA INÉS MAZA X,02:57:20,02:23:34,06:46 /km,8.816 km/h,00:35:12,01:09:22,01:44:01,02:17:02
3814,9147,ROSARIO CAMARA ECHEAGARAY,02:55:07,02:23:35,06:46 /km,8.816 km/h,00:31:14,01:05:34,01:41:49,02:16:11
3815,5380,ITAHÍ ESPINOSA GALLEGOS,02:41:49,02:23:36,06:46 /km,8.815 km/h,00:32:24,01:07:07,01:41:52,02:15:39
3816,12718,KAREN VALENCIA SANCHEZ,03:13:37,02:23:36,06:46 /km,8.814 km/h,00:35:22,01:08:59,01:42:42,02:16:42
3817,13008,NAXELI CRUZ HERNÁNDEZ,02:37:38,02:23:37,06:46 /km,8.813 km/h,00:33:24,01:06:55,01:42:14,02:16:37
3818,27933,RAQUEL GUTTMAN BAZBAZ,03:01:53,02:23:37,06:46 /km,8.813 km/h,00:32:53,01:05:56,01:40:39,02:16:29
3819,27844,KARLA NAYELI RUENES AVENDANO,03:10:23,02:23:39,06:46 /km,8.811 km/h,00:31:12,01:06:24,01:41:58,02:16:21
3820,7385,FRIDA PAULINA MUNIZ RUVALCABA,02:54:28,02:23:39,06:46 /km,8.811 km/h,00:34:43,01:13:07,01:46:19,02:17:25
3821,9576,MONICA FERNANDA GUEVARA MALDONADO,02:55:51,02:23:39,06:46 /km,8.811 km/h,00:33:14,01:07:17,01:42:05,02:16:19
3822,3070,MARYCRUZ GARCIA TAPIA,03:17:21,02:23:40,06:46 /km,8.811 km/h,00:33:12,01:05:43,01:41:17,02:16:07
3823,17903,KARLA FUENTES MORENO,02:29:30,02:23:40,06:46 /km,8.810 km/h,00:30:10,01:02:39,01:39:58,02:16:33
3824,1609,MARIANA LEON MIRELES,02:54:10,02:23:40,06:46 /km,8.810 km/h,00:31:36,01:06:48,01:43:07,02:16:45
3825,16242,ANA LAURA ARAUJO TÉLLEZ,03:12:15,02:23:41,06:46 /km,8.810 km/h,00:38:25,01:13:08,01:45:37,02:17:46
3826,18319,SOPHIA FRANCO COBOS,02:37:08,02:23:42,06:46 /km,8.809 km/h,00:33:23,01:07:05,01:41:27,02:15:44
3827,14538,ARIANE DEBARGE DANJOU,03:10:43,02:23:43,06:46 /km,8.808 km/h,00:35:28,01:09:18,01:43:02,02:16:38
3828,16369,RENATA GARCÍA VARGAS,03:14:07,02:23:43,06:46 /km,8.807 km/h,00:35:38,01:10:08,01:44:10,02:17:08
3829,1634,GUADALUPE ALEJANDRA XXX HERNÁNDEZ,03:16:43,02:23:44,06:46 /km,8.806 km/h,00:34:19,01:08:49,01:43:24,02:16:53
3830,13772,DANIELA TORRES VAZQUEZ,02:35:14,02:23:44,06:46 /km,8.806 km/h,00:29:44,01:04:41,01:40:52,02:16:52
3831,14706,JOSCELYN VEGA CHAPARRO,02:56:20,02:23:44,06:46 /km,8.806 km/h,00:33:38,01:06:32,01:42:34,02:16:58
3832,21136,ANA LAURA SALAS VALERIO,02:35:31,02:23:45,06:46 /km,8.806 km/h,00:30:19,01:04:36,01:40:31,02:15:43
3833,8072,ANA PAULA VAZQUEZ NAVARRO,02:44:38,02:23:45,06:46 /km,8.805 km/h,00:31:55,01:06:31,01:41:02,02:16:17
3834,4692,ANDREA ESCOBAR X,03:06:44,02:23:46,06:46 /km,8.805 km/h,00:33:40,01:08:38,01:43:46,02:16:39
3835,23552,LUCIANA CABREDO ZAPATEL,02:57:22,02:23:46,06:46 /km,8.804 km/h,00:36:30,01:11:50,01:46:09,02:17:49
3836,5451,ALEJANDRA REYES DE ALBA,03:13:04,02:23:47,06:46 /km,8.803 km/h,00:34:04,01:08:01,01:43:15,02:16:55
3837,3739,CECILIA MÁRQUEZ BACA,02:56:40,02:23:47,06:46 /km,8.803 km/h,00:32:51,01:09:30,01:42:11,02:16:49
3838,18937,YERALDINE ALARCON AGUILAR,03:13:32,02:23:47,06:46 /km,8.803 km/h,00:35:34,01:09:58,01:43:19,02:16:33
3839,4087,MONICA MOHENO LOPEZ,02:41:48,02:23:48,06:46 /km,8.803 km/h,00:32:50,01:07:10,01:41:49,02:16:51
3840,21072,LORENA MEJIA PINEDA,02:41:47,02:23:48,06:46 /km,8.803 km/h,00:32:49,01:07:11,01:41:50,02:16:50
3841,22870,FRANCESCA ABRAHAM MIGUEL,02:37:17,02:23:48,06:46 /km,8.802 km/h,00:34:25,01:08:47,01:43:06,02:16:51
3842,25764,VALERIA CORDERO BLANCO,02:37:49,02:23:50,06:46 /km,8.801 km/h,00:33:29,01:06:57,01:41:32,02:16:36
3843,5271,EDITH HERNANDEZ ESPINOSA,02:45:41,02:23:51,06:46 /km,8.800 km/h,00:29:12,01:02:28,01:40:36,02:17:12
3844,19737,MARINA ESTUDILLO TORREBLANCA,02:58:25,02:23:52,06:46 /km,8.799 km/h,00:34:07,01:08:17,01:44:04,02:17:14
3845,3191,CARINA QUIROZ BALDERAS,02:57:02,02:23:54,06:46 /km,8.796 km/h,00:31:57,01:05:26,01:41:50,02:17:05
3846,21388,KATIA ECHEVERRÍA LARRUZ,02:38:37,02:23:54,06:46 /km,8.796 km/h,00:32:23,01:07:20,01:42:27,02:17:03
3847,13968,VERONICA GONZALEZ GONZALEZ,02:57:06,02:23:54,06:46 /km,8.796 km/h,00:33:07,01:06:07,01:41:29,02:16:26
3848,5373,CLAUDIA KARINA ORTEGA GONZALEZ,03:12:39,02:23:56,06:46 /km,8.795 km/h,00:33:05,01:05:26,01:42:54,02:17:04
3849,9162,SCARLETT CASTANEDA ENCINAS,02:58:39,02:23:56,06:46 /km,8.795 km/h,00:33:59,01:09:35,01:45:24,02:17:23
3850,5868,DANIELA SANCHEZ VITELA,02:42:45,02:23:56,06:46 /km,8.794 km/h,00:29:32,01:00:08,01:42:02,02:16:20
3851,18712,NATALIA ZAPATA DURAZO,02:55:51,02:23:57,06:46 /km,8.794 km/h,00:34:12,01:08:08,01:43:15,02:17:15
3852,4174,CLAUDIA PAOLA ALCOCER SOUZA,02:54:37,02:23:57,06:46 /km,8.793 km/h,00:31:58,01:05:57,01:41:14,02:16:25
3853,18111,SOFIA NAVARRO PEDROZA,02:58:09,02:23:59,06:46 /km,8.792 km/h,00:34:14,01:08:22,01:43:15,02:17:03
3854,7960,XIMENA VARGAS GARAY,03:20:09,02:23:59,06:46 /km,8.792 km/h,00:33:50,01:09:16,01:44:01,02:17:27
3855,8680,LINDA NAARA MENDEZ RUIZ,03:20:10,02:23:59,06:46 /km,8.791 km/h,00:33:51,01:09:16,01:44:01,02:17:26
3856,22908,MARITERE ROSAS MATUTE,02:36:35,02:23:59,06:46 /km,8.791 km/h,00:33:47,01:07:38,01:42:33,02:16:54
3857,22215,GRECIA GINNETE VASQUEZ MARTINEZ,03:16:01,02:24:00,06:46 /km,8.791 km/h,00:32:52,01:03:56,01:36:56,02:15:27
3858,6356,MERYBETH DEL ANGEL LOPEZ,03:11:18,02:24:00,06:49 /km,8.790 km/h,00:32:56,01:07:05,01:42:00,02:16:46
3859,16252,VERONICA ARAUJO TELLEZ,03:12:35,02:24:00,06:49 /km,8.790 km/h,00:38:25,01:13:08,01:45:38,02:17:47
