...1,BIB,Nombre,Tiempo Oficial,Tiempo Chip,Paso por Km,Velocidad Media,Split 5k,Split 10k,Split 15k,Split 20k
2692,4199,SEBASTIAN GARCIA LASCURAIN BARRANTES,02:36:43,02:00:16,05:41 /km,10.52 km/h,00:29:44,00:59:07,01:27:55,01:54:46
2693,10307,AARON ORTEGA ZETA,02:22:06,02:00:17,05:41 /km,10.52 km/h,00:27:04,00:56:11,01:26:01,01:54:26
2694,1175,LUIS MIGUEL FARFAN LARA,02:47:41,02:00:18,05:41 /km,10.52 km/h,00:33:14,01:00:31,01:27:54,01:54:39
2695,15070,CARLOS PATRICIO COLIN,02:05:47,02:00:18,05:41 /km,10.52 km/h,00:24:30,00:51:25,01:21:05,01:53:14
2696,14641,CÉSAR CASTILLO PÉREZ,02:13:58,02:00:19,05:41 /km,10.52 km/h,00:28:56,00:57:11,01:26:06,01:54:11
2697,18425,DIEGO POLIDURA GALICIA,02:35:48,02:00:20,05:41 /km,10.51 km/h,00:30:01,00:58:27,01:27:19,01:54:47
2698,24339,ANGEL JOEL RODRIGUEZ GIL,02:49:57,02:00:21,05:41 /km,10.51 km/h,00:30:24,00:59:57,01:28:18,01:54:44
2699,16241,LUIS ALONSO ABAROA SORDO,02:13:30,02:00:22,05:41 /km,10.51 km/h,00:24:45,00:50:54,01:18:57,01:53:05
2700,10417,MARTIN RAMOS PEREZ,03:05:25,02:00:22,05:41 /km,10.51 km/h,00:28:40,00:56:52,01:26:34,01:54:28
2701,18085,JOSE SANTIAGO ONECA MORALES,02:19:46,02:00:23,05:41 /km,10.51 km/h,00:29:13,00:58:11,01:26:45,01:54:48
2702,27944,DAVID MELESIO NUNEZ,02:49:07,02:00:24,05:41 /km,10.51 km/h,00:55:48,01:24:33,01:54:18,NA
2703,18118,URIEL CARRILLO MENDOZA,02:35:42,02:00:24,05:41 /km,10.51 km/h,00:30:31,00:59:41,01:27:52,01:55:10
2704,3817,ABRAHAM TORRES PULIDO,02:19:01,02:00:24,05:41 /km,10.51 km/h,00:28:18,00:56:20,01:25:16,01:54:00
2705,29850,MISAEL DE JESUS GUTIERREZ LOPEZ,02:35:57,02:00:25,05:41 /km,10.51 km/h,00:29:49,00:59:01,01:27:48,01:54:59
2706,16206,ISAAC CLAVEL MENDOZA,02:15:56,02:00:25,05:41 /km,10.51 km/h,00:32:06,01:01:19,01:28:56,01:55:17
2707,18610,JOSÉ ABADI AGAMI,02:34:50,02:00:25,05:41 /km,10.51 km/h,00:30:16,00:58:50,01:26:59,01:54:50
2708,26867,JAIME CARMONA ESTRADA,02:32:03,02:00:26,05:41 /km,10.51 km/h,00:26:07,00:54:22,01:24:27,01:54:14
2709,4990,LUIS GONZALEZ X,02:35:19,02:00:27,05:41 /km,10.50 km/h,00:29:32,00:57:59,01:27:00,01:55:05
2710,1291,DIEGO HERNÁNDEZ MARTÍNEZ,02:21:05,02:00:28,05:41 /km,10.50 km/h,00:30:44,00:58:54,01:26:57,01:54:37
2711,5036,MIGUEL GARDUÑO MARTINEZ,02:15:28,02:00:28,05:41 /km,10.50 km/h,00:30:16,00:58:38,01:27:45,01:54:57
2712,1430,HUGO FERNÁNDEZ HERNÁNDEZ,02:21:04,02:00:29,05:41 /km,10.50 km/h,00:30:44,00:58:56,01:26:57,01:54:37
2713,14025,MARIO ALONSO GARCIA MARIN,02:20:01,02:00:30,05:41 /km,10.50 km/h,00:28:27,00:57:21,01:26:37,01:54:44
2714,10512,ARTURO RIOS PEREZ,02:34:09,02:00:30,05:41 /km,10.50 km/h,00:28:24,00:57:18,01:26:34,01:54:31
2715,4274,RODRIGO MEJIA GALAN SOLORIO,02:32:05,02:00:30,05:41 /km,10.50 km/h,00:29:18,00:57:43,01:26:45,01:54:38
2716,26700,FRANCISCO JAVIER SANCHEZ MEDINA,02:33:31,02:00:30,05:41 /km,10.50 km/h,00:29:42,00:58:36,01:26:54,01:54:00
2717,9322,RAMON LOPEZ GARCIA,02:38:06,02:00:30,05:41 /km,10.50 km/h,00:29:07,00:58:03,01:26:48,01:54:51
2718,21073,ANGEL EDUARDO SAPIEN CASTANEDA,02:31:28,02:00:31,05:41 /km,10.50 km/h,00:24:58,01:01:32,01:28:11,01:54:43
2719,1238,DANIEL MEJIA HERNANDEZ,02:21:07,02:00:32,05:41 /km,10.50 km/h,00:30:44,00:58:55,01:26:57,01:54:37
2720,21768,DANIEL SEGURA MEDINA,02:14:58,02:00:32,05:41 /km,10.50 km/h,00:27:35,00:56:51,01:26:31,01:55:17
2721,16697,ZURIEL SANCHEZ PINEDA,02:15:21,02:00:32,05:41 /km,10.50 km/h,00:30:58,00:58:17,01:25:48,01:54:24
2722,7604,JOSÉ LUIS HERNÁNDEZ SÁNCHEZ,02:35:07,02:00:32,05:41 /km,10.50 km/h,00:28:49,00:56:13,01:25:00,01:54:22
2723,1343,NOÉ OLVERA BUENDÍA,02:06:57,02:00:34,05:41 /km,10.49 km/h,00:26:04,00:54:35,01:24:39,01:54:12
2724,26774,JUAN PABLO BECERRA MOSQUEIRA,02:36:16,02:00:34,05:41 /km,10.49 km/h,00:30:35,00:59:14,01:28:02,01:54:59
2725,15896,FRANCISCO FABIÁN SANTOS GONZÁLEZ,02:33:28,02:00:35,05:41 /km,10.49 km/h,00:26:10,00:53:41,01:23:55,01:53:52
2726,26967,JUAN JOSE ALVAREZ GARCIA,02:31:03,02:00:35,05:41 /km,10.49 km/h,00:26:26,00:54:41,01:23:51,01:54:08
2727,644,JOSÉ DELFINO GARCÍA AYALA,02:15:08,02:00:35,05:41 /km,10.49 km/h,00:28:20,00:57:09,01:26:30,01:54:52
2728,22961,DANIEL TRASVIÑA PEARCE,02:50:04,02:00:36,05:41 /km,10.49 km/h,00:28:02,00:57:03,01:26:50,01:54:51
2729,19376,DAVID ORTEGA MORENO,02:49:15,02:00:36,05:41 /km,10.49 km/h,00:29:34,00:59:02,01:28:02,01:55:15
2730,25520,URIEL ROMERO PADILLA,02:14:01,02:00:36,05:41 /km,10.49 km/h,00:27:59,00:57:00,01:27:11,01:54:53
2731,8272,ARMANDO CRUZ OROZCO,02:16:46,02:00:37,05:41 /km,10.49 km/h,00:28:53,00:57:08,01:26:02,01:54:39
2732,19423,ALEJANDRO DE LA MORA SORDO,02:34:08,02:00:38,05:41 /km,10.49 km/h,00:29:07,00:57:23,01:27:03,01:55:06
2733,26023,JOSÉ LUIS TRUJILLO X,02:33:24,02:00:39,05:41 /km,10.49 km/h,00:28:25,00:55:30,01:24:00,01:53:58
2734,24066,CÉSAR MANCERA ORTIZ,02:55:56,02:00:39,05:41 /km,10.49 km/h,00:30:20,01:01:08,01:29:44,01:55:47
2735,19905,JAVIER ALFONSO AGRAZ CASTELLANOS,02:36:38,02:00:39,05:41 /km,10.49 km/h,00:28:39,00:57:21,01:26:02,01:54:36
2736,15817,SANTIAGO LECUMBERRI SÁNCHEZ,02:49:16,02:00:39,05:41 /km,10.49 km/h,00:29:29,00:57:35,01:55:10,NA
2737,22974,FRANCISCO JAVIER CALVILLO ALVAREZ,02:36:45,02:00:40,05:41 /km,10.49 km/h,00:30:00,00:58:59,01:27:56,01:54:58
2738,1909,CARLOS SEDANO RODRIGUEZ,03:07:04,02:00:40,05:41 /km,10.49 km/h,00:26:42,00:55:38,01:25:58,01:54:43
2739,12219,JAIR ISAAC DIAZ TOLENTINO,02:20:39,02:00:40,05:41 /km,10.49 km/h,00:28:36,00:58:24,01:27:23,01:55:26
2740,24986,RAMON ESPINOSA VILLAURRUTIA,02:15:40,02:00:40,05:41 /km,10.49 km/h,00:27:27,00:55:54,01:25:51,01:54:37
2741,2702,EDUARDO VAZQUEZ MELLADO GOMEZ,02:15:00,02:00:40,05:41 /km,10.49 km/h,00:29:53,00:59:30,01:29:23,01:55:37
2742,21640,MARCO ANTONIO RODRÍGUEZ PÉREZ,02:12:42,02:00:42,05:41 /km,10.48 km/h,00:27:43,00:56:37,01:26:35,01:54:49
2743,14526,JUAN PABLO MARTINEZ MONTAÑO,02:31:37,02:00:43,05:41 /km,10.48 km/h,00:27:09,00:56:25,01:25:49,01:54:30
2744,22611,JORGE MUNOZ ACOSTA,02:49:17,02:00:43,05:41 /km,10.48 km/h,00:29:32,00:57:37,01:27:04,01:55:12
2745,3369,FERNANDO GOMEZ PEREZ,02:15:37,02:00:44,05:41 /km,10.48 km/h,00:27:38,00:54:48,01:24:44,01:54:27
2746,10483,RAUL ALEJANDRO BLANCAS BENITEZ,02:47:35,02:00:44,05:41 /km,10.48 km/h,00:28:09,00:56:51,01:26:02,01:54:44
2747,8730,EDWAR KENNEDI RAMIREZ MENDEZ,02:34:39,02:00:46,05:41 /km,10.48 km/h,00:29:31,00:57:35,01:26:55,01:54:33
2748,20551,JUAN ALFONSO AVILA RESENDIZ,02:13:26,02:00:46,05:41 /km,10.48 km/h,00:27:23,00:56:05,01:25:31,01:54:54
2749,9433,JOSÉ ANTONIO MORALES PAVON,02:35:56,02:00:46,05:41 /km,10.48 km/h,00:29:08,00:58:05,01:27:32,01:55:18
2750,8675,MIGUEL ANGEL CRUZ GONZALEZ,02:31:23,02:00:46,05:41 /km,10.48 km/h,00:27:16,00:55:38,01:25:17,01:54:46
2751,28665,GERARDO GONZALEZ HERNANDEZ,02:55:15,02:00:47,05:41 /km,10.48 km/h,00:31:18,00:59:41,01:29:07,01:55:41
2752,20702,JOSÉ ALBERTO RODRÍGUEZ MORALES,02:31:44,02:00:47,05:41 /km,10.48 km/h,00:29:01,00:57:18,01:26:30,01:54:45
2753,19961,DAVID WILLARD ALONSO,02:17:24,02:00:48,05:41 /km,10.48 km/h,00:28:29,00:56:54,01:25:55,01:54:32
2754,7092,MARIANO IBARRA MAYA,02:34:24,02:00:48,05:41 /km,10.47 km/h,00:32:47,01:03:05,01:30:42,01:55:52
2755,29011,LORENZO ANTONIO TORRES ZUNIGA,02:33:51,02:00:49,05:41 /km,10.47 km/h,00:29:12,00:56:31,01:24:47,01:54:45
2756,15797,MAXIMILIANO HUERTA GARCÍA,02:48:03,02:00:51,05:41 /km,10.47 km/h,00:29:37,00:57:39,01:25:58,01:54:59
2757,20660,MAURICIO ANTONIO TORAL CRUZ,02:21:54,02:00:51,05:41 /km,10.47 km/h,00:27:54,00:57:26,01:27:25,01:55:17
2758,19416,JOSÉ MANUEL PÉREZ GARDUNO,02:53:59,02:00:52,05:41 /km,10.47 km/h,00:30:46,00:59:50,01:27:50,01:55:04
2759,19916,TOMAS WINTOUR BLANCO,02:35:44,02:00:52,05:41 /km,10.47 km/h,00:32:15,01:01:29,01:30:06,01:55:45
2760,18294,CARLOS ALFREDO SCHULZ DELGADILLO,02:34:52,02:00:52,05:41 /km,10.47 km/h,00:29:32,00:58:24,01:26:42,01:55:19
2761,17228,DIEGO ALBERTO RIVERA CRUZ,02:31:34,02:00:52,05:41 /km,10.47 km/h,00:27:50,00:56:31,01:25:55,01:55:03
2762,20944,CARLOS IVAN GONZALEZ GONZALEZ,02:20:38,02:00:53,05:41 /km,10.47 km/h,00:28:06,00:56:15,01:24:20,01:54:54
2763,18171,HUMBERTO DEL REAL LEZAMA,02:39:09,02:00:53,05:41 /km,10.47 km/h,00:30:02,00:59:21,01:27:54,01:55:06
2764,27499,DIEGO JESUS GOMEZ CORTES,02:31:46,02:00:53,05:41 /km,10.47 km/h,00:27:13,00:55:27,01:25:23,01:54:52
2765,19109,DAVID ACUNA MAYORGA,02:49:37,02:00:54,05:41 /km,10.46 km/h,00:29:13,00:57:26,01:26:37,01:54:48
2766,10258,BRAULIO ESTRADA BANUELOS,02:32:44,02:00:55,05:41 /km,10.46 km/h,00:29:43,00:57:53,01:27:03,01:55:13
2767,22987,ROBERTO URIEL TRUJILLO CASTILLO,02:50:14,02:00:55,05:41 /km,10.46 km/h,00:27:35,00:56:37,01:26:33,01:55:01
2768,1920,HÉCTOR ESTEBAN GARCÍA GARCÍA,02:50:01,02:00:56,05:41 /km,10.46 km/h,00:27:11,00:55:31,01:25:07,01:54:39
2769,6243,JUAN CARLOS REYES RAMIREZ,02:34:53,02:00:56,05:41 /km,10.46 km/h,00:58:55,01:27:42,01:55:27,NA
2770,15485,NICOLAS ALAVA LEGORRETA,02:32:07,02:00:57,05:41 /km,10.46 km/h,00:29:18,00:58:39,01:27:55,01:55:36
2771,16377,EDUARDO MARTÍNEZ MÉRIDA,02:50:39,02:00:57,05:41 /km,10.46 km/h,00:29:59,00:58:46,01:27:42,01:55:34
2772,21639,RODRIGO PINTOR GOMEZ,02:12:49,02:00:59,05:41 /km,10.46 km/h,00:25:21,00:54:01,01:24:08,01:54:38
2773,25868,DIEGO ANTONIO CARRANZA ORTIZ,02:18:46,02:00:59,05:41 /km,10.46 km/h,00:29:06,00:58:02,01:27:04,01:55:12
2774,16441,RODRIGO ARAMBURO DARTIGUEZ,02:20:23,02:00:59,05:41 /km,10.46 km/h,00:29:11,00:57:43,01:26:10,01:54:54
2775,5234,IVAN JESUS MELENDEZ SOLIS,02:48:50,02:00:59,05:41 /km,10.46 km/h,00:27:49,00:56:00,01:25:25,01:54:59
2776,18284,URIEL FLORES ZAMUDIO,02:13:16,02:01:01,05:44 /km,10.45 km/h,00:29:01,00:58:21,01:27:19,01:55:15
2777,22627,MIGUEL GARCIA CADENA,02:13:25,02:01:01,05:44 /km,10.45 km/h,00:29:40,00:59:26,01:28:14,01:55:47
2778,827,CESAR CAMACHO GARDUNO,02:49:12,02:01:01,05:44 /km,10.45 km/h,00:26:19,00:54:53,01:27:11,01:55:07
2779,24931,FABIAN ALEXIS GARCIA ESTRADA,02:35:30,02:01:01,05:44 /km,10.45 km/h,00:27:45,00:56:06,01:25:54,01:55:43
2780,18720,SERGIO MORA MEDINA,02:15:41,02:01:01,05:44 /km,10.45 km/h,00:29:56,00:58:48,01:27:51,01:55:13
2781,14486,LUIS ALFREDO MIRANDA ORANTES,02:13:10,02:01:01,05:44 /km,10.45 km/h,00:27:29,00:54:55,01:24:53,01:54:56
2782,3527,FRANCISCO JAVIER AGUILAR GIL,02:39:38,02:01:01,05:44 /km,10.45 km/h,00:28:46,00:57:37,01:26:19,01:55:02
2783,4321,OSCAR ARMANDO UGARTECHEA SALMERON,02:50:05,02:01:03,05:44 /km,10.45 km/h,00:29:00,00:58:03,01:27:25,01:55:24
2784,26143,DANIEL PLESTED HERNANDEZ,02:34:24,02:01:04,05:44 /km,10.45 km/h,00:30:56,01:00:31,01:29:56,01:55:52
2785,7807,ALDO MENDOZA PEREZ,02:32:56,02:01:05,05:44 /km,10.45 km/h,00:29:28,00:57:27,01:26:54,01:55:19
2786,18255,EDUARDO SANCHEZ MARTINEZ,02:35:43,02:01:05,05:44 /km,10.45 km/h,00:59:25,01:28:10,01:55:09,NA
2787,9432,CHRISTIAN REY HERNANDEZ,02:36:15,02:01:05,05:44 /km,10.45 km/h,00:29:22,00:58:00,01:27:27,01:55:25
2788,4469,OSCAR FERNANDO LOPEZ,02:15:54,02:01:06,05:44 /km,10.45 km/h,00:27:59,00:55:23,01:24:51,01:54:59
2789,27537,JOSE ALFONSO LOPEZ ACEVES,02:34:37,02:01:06,05:44 /km,10.45 km/h,00:30:01,00:58:52,01:27:47,01:55:40
2790,21346,ALDO FABRIZIO AVILA MELENDREZ,02:18:00,02:01:06,05:44 /km,10.45 km/h,00:28:54,00:56:27,01:26:30,01:55:24
2791,19067,LUIS ENRIQUE ARCE PEREZ,02:48:36,02:01:07,05:44 /km,10.45 km/h,00:29:56,00:57:59,01:27:43,01:55:28
2792,22136,EDUARDO MEDINA ORTIZ,02:31:39,02:01:07,05:44 /km,10.45 km/h,00:29:16,00:58:17,01:27:33,01:55:30
2793,21390,ANGEL GABRIEL URINCHO HERNÁNDEZ,02:31:32,02:01:07,05:44 /km,10.45 km/h,00:26:37,00:54:08,01:23:30,01:54:14
2794,2774,FRANCISCO GABRIEL RAMOS PANTOJA,02:16:26,02:01:08,05:44 /km,10.44 km/h,00:30:41,01:00:12,01:28:38,01:55:48
2795,4216,JORGE RAMIREZ SANCHEZ,02:14:03,02:01:09,05:44 /km,10.44 km/h,00:28:10,00:56:12,01:26:15,01:55:08
2796,13555,VICTOR OMAR VAZQUEZ VARGAS,02:33:15,02:01:09,05:44 /km,10.44 km/h,00:30:34,00:59:13,01:28:27,01:55:40
2797,24847,FERNANDO MARIN SANCHEZ,02:48:46,02:01:10,05:44 /km,10.44 km/h,00:28:17,00:57:16,01:27:07,01:55:20
2798,25516,ISMAEL MANCERA BACILIO,02:14:45,02:01:12,05:44 /km,10.44 km/h,00:29:05,00:57:23,01:26:38,01:55:19
2799,5368,ERNESTO GARCIA ZAMORA,02:07:50,02:01:12,05:44 /km,10.44 km/h,00:27:17,00:55:41,01:26:00,01:55:16
2800,11552,RICARDO ORTIZ COLIN,02:37:00,02:01:13,05:44 /km,10.44 km/h,00:30:33,00:59:36,01:29:04,01:55:43
2801,23916,ANTONIO TORRES PÉREZ,02:31:38,02:01:13,05:44 /km,10.44 km/h,00:32:43,01:00:54,01:29:08,01:55:53
2802,29354,JOSÉ EDUARDO PONS FLORES,02:51:13,02:01:13,05:44 /km,10.44 km/h,00:29:25,00:57:43,01:27:33,01:55:36
2803,16507,ANTONIO SALUME DIB,02:32:24,02:01:13,05:44 /km,10.44 km/h,00:27:24,00:56:08,01:25:36,01:55:20
2804,2760,JOSÉ FRANCISCO MARTÍNEZ RODRÍGUEZ,02:31:43,02:01:14,05:44 /km,10.44 km/h,00:26:44,00:56:32,01:26:30,01:55:34
2805,21571,RICARDO MARTÍNEZ PARENTE DE LA MORA,02:19:30,02:01:15,05:44 /km,10.44 km/h,00:25:15,00:50:25,01:19:38,01:54:10
2806,27803,DIEGO EMILIO PADILLA JIMÉNEZ,02:16:07,02:01:16,05:44 /km,10.43 km/h,00:30:11,00:58:33,01:26:41,01:55:08
2807,1907,HAIM GONZALEZ SAGRERO,02:35:13,02:01:16,05:44 /km,10.43 km/h,00:27:55,00:55:33,01:25:40,01:55:19
2808,23817,RICARDO DE LUNA GARCIA,02:35:19,02:01:17,05:44 /km,10.43 km/h,00:30:46,00:59:55,01:29:36,01:56:04
2809,7080,RAUL MARTINEZ NAVARRO,02:50:21,02:01:18,05:44 /km,10.43 km/h,00:28:27,00:56:31,01:25:32,01:55:01
2810,7624,JAIME GRANADOS LAZARO,02:15:27,02:01:18,05:44 /km,10.43 km/h,00:29:43,00:58:24,01:27:29,01:55:10
2811,25873,EDUARDO ALCANTARA JURADO,02:49:55,02:01:19,05:44 /km,10.43 km/h,00:29:36,00:58:36,01:27:01,01:55:32
2812,3933,RODRIGO LECHUGA SALGADO,02:39:53,02:01:20,05:44 /km,10.43 km/h,00:29:45,00:58:06,01:26:28,01:55:17
2813,23056,AZAHEL LEIJA CHAVEZ,02:35:23,02:01:20,05:44 /km,10.43 km/h,00:30:34,00:59:23,01:27:52,01:55:13
2814,913,EMILIANO GAMBOA MABAMA,02:17:48,02:01:20,05:44 /km,10.43 km/h,00:29:31,00:58:56,01:28:37,01:56:03
2815,8339,EDOARDO MEDINA DE LA ROSA,02:53:12,02:01:20,05:44 /km,10.43 km/h,00:29:32,00:58:06,01:27:03,01:55:28
2816,1092,ALFREDO LAZCANO GARCES,02:14:48,02:01:20,05:44 /km,10.43 km/h,00:29:57,00:58:24,01:27:49,01:55:43
2817,29878,FERNANDO LARREGUI ROTZINGER,02:14:59,02:01:21,05:44 /km,10.43 km/h,00:30:02,00:59:20,01:28:20,01:55:43
2818,29595,ABRAHAM FONSECA HERRERA,02:32:39,02:01:21,05:44 /km,10.43 km/h,00:27:08,00:56:03,01:26:05,01:55:26
2819,5689,MIGUEL ORDORICA ZENTENO,02:13:47,02:01:21,05:44 /km,10.43 km/h,00:28:06,00:55:05,01:24:31,01:54:36
2820,7073,EDUARDO INIESTRA SALINAS,02:33:57,02:01:21,05:44 /km,10.43 km/h,00:31:12,00:59:33,01:28:25,01:55:41
2821,3218,BENJAMIN MARTINEZ CERVANTES,02:32:50,02:01:22,05:44 /km,10.43 km/h,00:27:19,00:56:51,01:27:02,01:55:41
2822,26279,ROBERTO ESCALANTE DE LA ROCA,02:13:37,02:01:22,05:44 /km,10.42 km/h,00:27:57,00:57:33,01:27:59,01:55:52
2823,11217,JORGE PLIEGO ABURTO,02:35:55,02:01:23,05:44 /km,10.42 km/h,00:28:24,00:56:57,01:26:10,01:55:14
2824,18260,CARLOS ENRIQUE MORALES SÁNCHEZ,02:39:35,02:01:23,05:44 /km,10.42 km/h,00:31:08,01:00:02,01:28:48,01:56:04
2825,16387,JONATAN MENDOZA NICOLAS,02:35:34,02:01:24,05:44 /km,10.42 km/h,00:31:06,00:59:19,01:28:33,01:56:06
2826,6190,ANDRES MOLINA VARON,02:51:02,02:01:27,05:44 /km,10.42 km/h,00:31:33,00:59:49,01:28:21,01:55:58
2827,26840,HECTOR ARGUELLES CAMARGO,02:32:43,02:01:27,05:44 /km,10.42 km/h,00:29:15,00:58:55,01:28:40,01:56:42
2828,13607,JUAN PABLO ALVARADO VALLEJO,02:35:39,02:01:28,05:44 /km,10.42 km/h,00:27:30,00:55:44,01:25:15,01:55:34
2829,25828,JUAN GERARDO RODRÍGUEZ RUIZ,02:18:42,02:01:28,05:44 /km,10.42 km/h,00:31:42,01:00:41,01:28:28,01:55:39
2830,11058,GABRIEL OLIVAREC ZARATE,02:31:52,02:01:28,05:44 /km,10.42 km/h,00:28:53,00:59:08,01:29:07,01:56:18
2831,17476,NICOLÁS VENTURA PÉREZ,02:34:58,02:01:28,05:44 /km,10.42 km/h,00:28:22,00:56:42,01:26:15,01:55:41
2832,21469,MARTÍN RUIZ GONZALEZ,02:31:59,02:01:29,05:44 /km,10.41 km/h,00:28:53,00:58:12,01:27:36,01:55:40
2833,22067,SEBASTIAN REYES ABOGADO,02:13:09,02:01:29,05:44 /km,10.41 km/h,00:28:14,00:57:13,01:27:12,01:55:41
2834,7738,JESUS ALEJANDRO VAZQUEZ CORTES,02:17:51,02:01:30,05:44 /km,10.41 km/h,00:30:40,00:58:30,01:27:25,01:55:39
2835,27897,JAIME TABACHNIK BESSUDO,02:15:55,02:01:31,05:44 /km,10.41 km/h,00:30:19,00:58:17,01:27:36,01:55:32
2836,13332,DIEGO SER RANO GUI LLEN,02:16:11,02:01:32,05:44 /km,10.41 km/h,00:28:20,00:57:24,01:26:50,01:55:35
2837,10090,JOSE DAVID RICO ALMADA,02:32:07,02:01:33,05:44 /km,10.41 km/h,00:26:40,00:56:32,01:26:36,01:55:29
2838,3067,DAVID ARTURO GARCÍA ARROYO,02:36:15,02:01:33,05:44 /km,10.41 km/h,00:31:44,01:00:34,01:29:24,01:56:10
2839,21999,VICTOR ISRAEL MARTINEZ SUAREZ,02:32:53,02:01:34,05:44 /km,10.41 km/h,00:28:40,00:57:22,01:26:58,01:55:08
2840,22559,JOSUE ALCANTARA MEDINA,02:48:58,02:01:34,05:44 /km,10.41 km/h,00:28:10,00:57:54,01:28:46,01:56:02
2841,6007,CHRISTIAN SALVADOR SANCHEZ OCAMPO,02:57:22,02:01:35,05:44 /km,10.41 km/h,00:28:25,00:56:31,01:25:38,01:54:58
2842,19415,JONATHAN ALEJANDRO TORRES RANGEL,02:49:07,02:01:35,05:44 /km,10.41 km/h,00:29:44,00:59:37,01:28:48,01:55:42
2843,790,DANIEL ZARZA ROBLES,02:20:01,02:01:36,05:44 /km,10.41 km/h,00:30:31,00:59:14,01:27:30,01:55:19
2844,19641,CESAR PAVEL VELAZQUEZ MADRID,02:35:27,02:01:37,05:44 /km,10.40 km/h,00:30:16,00:59:59,01:29:37,01:56:12
2845,21404,DANIEL GOMEZ DÍAZ,02:36:50,02:01:38,05:44 /km,10.40 km/h,00:31:13,00:59:47,01:27:28,01:55:09
2846,27442,CARLOS ANIBAL LARIOS MOGUEL,02:50:02,02:01:38,05:44 /km,10.40 km/h,00:28:59,00:57:26,01:27:20,01:56:01
2847,18400,EDGAR TORRES ORDAZ,02:19:25,02:01:38,05:44 /km,10.40 km/h,00:29:36,00:59:09,01:28:27,01:56:02
2848,25687,OCTAVIO FRANCO JASSO,02:35:46,02:01:39,05:44 /km,10.40 km/h,00:29:16,00:59:44,01:29:56,01:56:34
2849,15538,EDUARDO ARREOLA BUSTAMANTE,02:39:04,02:01:40,05:44 /km,10.40 km/h,00:29:59,00:59:36,01:29:32,01:56:15
2850,19183,FRANCISCO FREIRE MONTIEL,02:32:34,02:01:40,05:44 /km,10.40 km/h,00:26:54,00:54:52,01:24:06,01:54:17
2851,27120,CARLOS ALBERTO MARTINEZ MEDELLIN,03:07:11,02:01:41,05:44 /km,10.40 km/h,00:29:20,00:58:06,01:27:37,01:55:56
2852,7431,JORGE ORLANDO ESPINOSA GONZÁLEZ,02:23:02,02:01:41,05:44 /km,10.40 km/h,00:26:21,00:54:19,01:24:10,01:55:23
2853,21440,ABDO JASQUI ROFFE,02:53:43,02:01:41,05:44 /km,10.40 km/h,00:30:33,00:59:41,01:28:16,01:55:41
2854,11117,JESUS RAMON OÑATE CASTILLO,02:08:25,02:01:41,05:44 /km,10.40 km/h,00:25:14,00:52:33,01:23:05,01:55:39
2855,16083,ENRIQUE AXLE HERNANDEZ,02:21:27,02:01:42,05:44 /km,10.40 km/h,00:29:45,00:59:18,01:28:10,01:55:54
2856,9270,CHRISTIAN EDUARDO RAMIREZ BARRALES,02:13:52,02:01:42,05:44 /km,10.40 km/h,00:30:52,01:00:43,01:29:32,01:56:19
2857,25343,ORIOL PAEZ MARLASCA,02:15:32,02:01:42,05:44 /km,10.40 km/h,00:28:58,00:57:52,01:27:01,01:55:25
2858,10444,JESUS ARROYO REYES,02:15:38,02:01:44,05:44 /km,10.39 km/h,00:29:53,00:58:34,01:27:41,01:55:51
2859,6833,JOSE LUIS RANGEL PEREZ,02:33:31,02:01:47,05:44 /km,10.39 km/h,00:28:35,00:58:31,01:27:49,01:56:00
2860,20493,RODRIGO FERNÁNDEZ MACGREGOR FREGOSO,02:32:22,02:01:47,05:44 /km,10.39 km/h,00:28:15,00:58:03,01:28:01,01:56:07
2861,21353,ALBERTO DARIO AVILA MELENDREZ,02:18:47,02:01:48,05:44 /km,10.39 km/h,00:30:31,00:59:32,01:28:24,01:56:08
2862,4017,AXEL ROBLES RAMIREZ,02:08:09,02:01:48,05:44 /km,10.39 km/h,00:28:11,00:57:07,01:26:37,01:55:47
2863,5870,HUGO VELAZQUEZ LOPEZ,02:13:19,02:01:49,05:44 /km,10.39 km/h,00:26:31,00:56:08,01:26:28,01:56:05
2864,19785,RICARDO FUENTES OROPEZA,02:13:32,02:01:49,05:44 /km,10.39 km/h,00:30:07,00:59:45,01:29:24,01:56:28
2865,5268,OMAR GARCÍA REYES,02:15:41,02:01:50,05:44 /km,10.39 km/h,00:27:52,00:56:47,01:26:34,01:56:06
2866,16084,ABRAHAM BASURTO LOPEZ,03:17:11,02:01:51,05:44 /km,10.38 km/h,00:28:30,00:56:09,01:25:50,01:55:46
2867,24766,CESAR EMANUEL HERNANDEZ ARREOLA,02:48:33,02:01:52,05:44 /km,10.38 km/h,00:27:14,00:56:09,01:25:58,01:55:29
2868,9833,EMMANUEL CAMPOS PIMENTEL,02:34:18,02:01:53,05:44 /km,10.38 km/h,00:30:46,00:58:51,01:28:14,01:56:32
2869,17058,VICTOR MARTINEZ DE LA CRUZ,02:49:46,02:01:54,05:44 /km,10.38 km/h,00:29:06,00:57:15,01:26:54,01:55:38
2870,1688,LEOBARDO ZURITA HERNÁNDEZ,02:37:23,02:01:54,05:44 /km,10.38 km/h,00:30:18,00:58:15,01:27:01,01:55:51
2871,29742,ALEJANDRO HERNANDEZ VELÁZQUEZ,02:32:30,02:01:55,05:44 /km,10.38 km/h,00:27:18,00:57:23,01:26:55,01:56:04
